hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,13,2024,March,5,2,2,4,2,0,0,HB,CHN,Direct,Direct,0,0,0,B,A,0,No Deposit,14,,0,Transient,123.1,0,0,Check-Out,04-02-17
City Hotel,0,15,2024,March,5,7,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,99,0,0,Check-Out,04-02-17
City Hotel,0,126,2024,March,5,4,0,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119,0,2,Check-Out,04-02-17
City Hotel,0,1,2024,March,5,7,0,1,1,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,93,0,0,Check-Out,04-02-17
City Hotel,0,14,2024,March,5,6,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,80,0,0,Check-Out,04-02-17
City Hotel,0,15,2024,March,5,7,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,396,0,Transient-Party,80,0,0,Check-Out,04-02-17
City Hotel,0,15,2024,March,5,7,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,90,0,0,Check-Out,04-02-17
City Hotel,0,83,2024,March,5,3,1,4,2,1,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,154.35,0,2,Check-Out,04-02-17
City Hotel,0,14,2024,March,5,6,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,80,0,0,Check-Out,04-02-17
City Hotel,0,12,2024,March,5,3,1,5,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,105,0,0,Check-Out,05-02-17
City Hotel,0,5,2024,March,5,4,0,5,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,54.71,0,0,Check-Out,05-02-17
City Hotel,0,7,2024,March,5,6,0,3,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,1,Check-Out,05-02-17
City Hotel,0,7,2024,March,5,6,0,3,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,1,Check-Out,05-02-17
City Hotel,0,29,2024,March,5,8,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,80,0,2,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,8,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,46,2024,March,5,6,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,0,Check-Out,05-02-17
City Hotel,0,20,2024,March,6,9,0,0,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,0,0,2,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,7,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,60,2024,March,5,7,0,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,7,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,7,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,43,2024,March,5,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,81.62,0,1,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,43,2024,March,5,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,81.62,0,1,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,96,0,0,Check-Out,05-02-17
City Hotel,0,81,2024,March,5,7,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,05-02-17
City Hotel,0,11,2024,March,5,6,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,4,2024,March,5,7,0,2,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,105,2024,March,5,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,,0,Transient,60.98,0,1,Check-Out,05-02-17
City Hotel,0,42,2024,March,5,6,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,28,Transient-Party,99,0,0,Check-Out,05-02-17
City Hotel,0,64,2024,March,5,8,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,67.5,0,0,Check-Out,05-02-17
City Hotel,0,50,2024,March,5,7,0,2,1,0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,78,0,0,Check-Out,05-02-17
City Hotel,0,50,2024,March,5,7,0,2,2,0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,50,2024,March,5,7,0,2,2,0,0,SC,PRT,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,10,2024,March,5,7,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,99,0,1,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98,0,0,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,6,0,3,3,0,0,HB,BEL,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7,,0,Transient,158.93,0,1,Check-Out,05-02-17
City Hotel,0,19,2024,March,5,6,0,3,2,0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,108,0,0,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Check-Out,05-02-17
City Hotel,0,15,2024,March,5,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,90,0,0,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,8,0,1,2,0,0,BB,PRT,Complementary,TA/TO,0,0,0,D,D,0,No Deposit,159,,0,Transient,0,0,0,Check-Out,05-02-17
City Hotel,0,54,2024,March,5,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,95.4,0,1,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,8,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,47,2024,March,5,5,0,4,2,0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,2,Check-Out,05-02-17
City Hotel,0,21,2024,March,5,7,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,64.37,0,1,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,101,0,0,Check-Out,05-02-17
City Hotel,0,7,2024,March,5,6,0,3,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,52,2024,March,5,4,0,5,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,83,,0,Transient,140.8,0,0,Check-Out,05-02-17
City Hotel,0,12,2024,March,5,6,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,92.16,0,1,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,6,0,3,2,1,0,BB,MAR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,142,1,3,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,8,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,0,Check-Out,05-02-17
City Hotel,0,1,2024,March,5,6,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,,0,Group,90.86,0,3,Check-Out,05-02-17
City Hotel,0,4,2024,March,5,5,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,2,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,7,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,173,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,16,2024,March,5,6,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,,0,Transient,48.05,0,0,Check-Out,05-02-17
City Hotel,0,34,2024,March,5,5,0,4,3,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,147.9,0,2,Check-Out,05-02-17
City Hotel,0,9,2024,March,5,6,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Check-Out,05-02-17
City Hotel,0,14,2024,March,5,7,0,2,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98,0,0,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98,0,0,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,91,0,0,Check-Out,05-02-17
City Hotel,0,11,2024,March,5,6,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Check-Out,05-02-17
City Hotel,0,15,2024,March,5,7,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,,396,0,Transient-Party,80,0,0,Check-Out,05-02-17
City Hotel,0,53,2024,March,5,8,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,95.4,0,3,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,0,1,0,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,6,0,0,Check-Out,05-02-17
City Hotel,0,53,2024,March,5,8,0,1,1,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,79.2,0,2,Check-Out,05-02-17
City Hotel,0,24,2024,March,5,6,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,107,0,0,Check-Out,05-02-17
City Hotel,0,69,2024,March,5,6,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,1,Check-Out,05-02-17
City Hotel,0,35,2024,March,5,6,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient,72,0,0,Check-Out,05-02-17
City Hotel,0,0,2024,March,5,8,1,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,97,0,1,Check-Out,06-02-17
City Hotel,0,8,2024,March,6,11,0,3,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,0,0,0,Check-Out,10-02-17
City Hotel,0,258,2024,March,5,6,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,84.38,0,1,Check-Out,06-02-17
City Hotel,0,55,2024,March,5,5,1,4,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,141.6,0,3,Check-Out,06-02-17
City Hotel,0,22,2024,March,5,6,1,3,2,0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,Check-Out,06-02-17
City Hotel,0,159,2024,March,5,8,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06-02-17
City Hotel,0,53,2024,March,5,7,1,2,3,2,0,HB,ESP,Direct,Direct,0,0,0,G,G,1,No Deposit,14,,0,Transient,268,0,1,Check-Out,06-02-17
City Hotel,0,8,2024,March,5,6,1,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,105,0,0,Check-Out,06-02-17
City Hotel,0,0,2024,March,5,8,1,1,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,175,0,1,Check-Out,06-02-17
City Hotel,0,75,2024,March,5,7,1,2,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,156.6,0,2,Check-Out,06-02-17
City Hotel,0,66,2024,March,5,8,1,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,71.28,0,1,Check-Out,06-02-17
City Hotel,0,7,2024,March,5,6,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,0,Check-Out,06-02-17
City Hotel,0,17,2024,March,5,7,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Transient,94.4,0,1,Check-Out,06-02-17
City Hotel,0,15,2024,March,5,8,1,1,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,98,0,0,Check-Out,06-02-17
City Hotel,0,1,2024,March,5,7,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,1,Check-Out,06-02-17
City Hotel,0,139,2024,March,5,6,1,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,2,Check-Out,06-02-17
City Hotel,0,29,2024,March,5,7,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,80,0,0,Check-Out,06-02-17
City Hotel,0,26,2024,March,5,8,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,90,0,0,Check-Out,06-02-17
City Hotel,0,26,2024,March,5,8,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,148,0,0,Check-Out,06-02-17
City Hotel,0,40,2024,March,5,8,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,106,0,0,Check-Out,06-02-17
City Hotel,0,15,2024,March,5,7,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,86.4,0,0,Check-Out,06-02-17
City Hotel,0,17,2024,March,5,3,2,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,,0,Transient,98.94,0,1,Check-Out,06-02-17
City Hotel,0,66,2024,March,5,7,1,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06-02-17
City Hotel,0,66,2024,March,5,7,1,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06-02-17
City Hotel,0,16,2024,March,5,8,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,06-02-17
City Hotel,0,10,2024,March,6,9,1,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,06-02-17
City Hotel,0,93,2024,March,5,7,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,2,Check-Out,06-02-17
City Hotel,0,2,2024,March,5,6,1,3,2,0,0,SC,MCO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,0,Check-Out,06-02-17
City Hotel,0,18,2024,March,5,8,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,06-02-17
City Hotel,0,7,2024,March,5,6,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,216,0,Transient,74.4,0,0,Check-Out,06-02-17
City Hotel,0,42,2024,March,5,6,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,90.1,0,1,Check-Out,06-02-17
City Hotel,0,0,2024,March,5,6,1,3,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,70,1,0,Check-Out,06-02-17
City Hotel,0,17,2024,March,5,6,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,100.3,0,0,Check-Out,06-02-17
City Hotel,0,0,2024,March,5,8,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,44,0,1,Check-Out,06-02-17
City Hotel,0,159,2024,March,5,8,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06-02-17
City Hotel,0,159,2024,March,5,8,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06-02-17
City Hotel,0,0,2024,March,5,8,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,88,0,0,Check-Out,06-02-17
City Hotel,0,11,2024,March,5,6,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient,109.3,1,1,Check-Out,07-02-17
City Hotel,0,2,2024,March,5,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,91.8,0,1,Check-Out,06-02-17
City Hotel,0,3,2024,March,5,6,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,,0,Transient,68,0,0,Check-Out,07-02-17
City Hotel,0,23,2024,March,5,6,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,,0,Transient,72.08,0,0,Check-Out,07-02-17
City Hotel,0,21,2024,March,6,10,1,0,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,179,0,Transient,80,0,0,Check-Out,07-02-17
City Hotel,0,109,2024,March,6,9,2,0,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,60.98,0,1,Check-Out,07-02-17
City Hotel,0,11,2024,March,6,9,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,07-02-17
City Hotel,0,27,2024,March,6,10,1,0,1,0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,1,No Deposit,195,,0,Transient,88,0,0,Check-Out,07-02-17
City Hotel,0,7,2024,March,6,9,2,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,1,Check-Out,07-02-17
City Hotel,0,12,2024,March,6,9,2,0,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,60.06,0,0,Check-Out,07-02-17
City Hotel,0,91,2024,February,4,28,4,8,2,1,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,105.4,0,1,Check-Out,07-02-17
City Hotel,0,27,2024,March,5,8,2,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,108,0,1,Check-Out,07-02-17
City Hotel,0,28,2024,March,5,8,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,1,Check-Out,07-02-17
City Hotel,0,27,2024,March,5,8,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,0,Check-Out,07-02-17
City Hotel,0,31,2024,March,5,8,2,1,2,0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,106,0,0,Check-Out,07-02-17
City Hotel,0,22,2024,March,5,7,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,67.15,0,1,Check-Out,07-02-17
City Hotel,0,0,2024,March,6,9,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,79,0,0,Check-Out,07-02-17
City Hotel,0,18,2024,February,4,26,4,10,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,64.14,0,1,Check-Out,07-02-17
City Hotel,0,51,2024,March,5,8,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,95.4,0,1,Check-Out,07-02-17
City Hotel,0,203,2024,March,6,11,0,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,K,1,No Deposit,9,,0,Transient,0,0,1,Check-Out,07-02-17
City Hotel,0,0,2024,March,6,11,0,1,1,0,0,SC,DNK,Online TA,GDS,0,0,0,E,E,0,No Deposit,195,,0,Transient,128,0,0,Check-Out,08-02-17
City Hotel,0,24,2024,March,5,6,2,4,2,0,0,BB,ISL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,83.3,0,3,Check-Out,08-02-17
City Hotel,0,16,2024,March,6,9,2,1,3,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,,0,Transient,150,0,0,Check-Out,08-02-17
City Hotel,0,12,2024,March,6,9,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Check-Out,08-02-17
City Hotel,0,5,2024,March,6,10,1,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,98,0,1,Check-Out,08-02-17
City Hotel,0,71,2024,March,5,8,2,2,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,77,0,2,Check-Out,08-02-17
City Hotel,0,26,2024,March,6,11,0,1,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,407,0,Transient-Party,75,0,0,Check-Out,08-02-17
City Hotel,0,0,2024,March,6,11,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,0,Check-Out,08-02-17
City Hotel,0,24,2024,March,5,6,2,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115.6,0,0,Check-Out,08-02-17
City Hotel,0,0,2024,March,6,10,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Check-Out,08-02-17
City Hotel,0,3,2024,March,6,10,1,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,60.06,0,0,Check-Out,08-02-17
City Hotel,0,64,2024,March,6,10,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,1,Check-Out,08-02-17
City Hotel,0,12,2024,March,6,10,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,08-02-17
City Hotel,0,13,2024,March,6,10,1,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,0,Check-Out,08-02-17
City Hotel,0,20,2024,March,6,9,2,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,123,0,1,Check-Out,08-02-17
City Hotel,0,10,2024,March,6,9,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,3,Check-Out,08-02-17
City Hotel,0,0,2024,March,6,11,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,45,0,Transient,0,0,0,Check-Out,08-02-17
